moneda,pais,destino,actividad,precio,opiniones,viajeros,url_fuente,fuente,fecha_scan
CLP,México,Holbox,Snorkel con tiburones ballena en Holbox,"202.384,50 CL$",4 opiniones,233 viajeros,https://www.civitatis.com/es/holbox/,Civitatis,2026-01-12 15:18
CLP,México,Holbox,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/holbox/,Civitatis,2026-01-12 15:18
CLP,México,Holbox,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/holbox/,Civitatis,2026-01-12 15:18
CLP,México,Orizaba,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/orizaba/,Civitatis,2026-01-12 15:18
CLP,México,Orizaba,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/orizaba/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Tour por Tlaquepaque,"37.454,27 CL$",1 opinión,32 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Tranvía turístico de Tlaquepaque,"13.141,85 CL$",1 opinión,12 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Tour privado por Tlaquepaque,"73.594,36 CL$",Sin valorar,,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Excursión a Tequila,"78.325,43 CL$",155 opiniones,2.384 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Excursión a Ajijic y el lago de Chapala,"41.528,24 CL$",122 opiniones,2.175 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Free tour por Guadalajara,¡Gratis!,842 opiniones,19.944 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Excursión a Mazamitla y cascada del Parque Ecoturístico Mundo Aventura,"85.422,03 CL$",4 opiniones,112 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Entrada a KidZania Guadalajara,"10.460,91 CL$",5 opiniones,366 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Excursión a Tequila con visita a una destilería y degustación,"115.648,28 CL$",14 opiniones,775 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Excursión a Zapopan y la Barranca de Oblatos,"47.644,30 CL$",6 opiniones,92 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Senderismo por la Barranca de Huentitán,"23.655,33 CL$",Sin valorar,7 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Entrada a Sealand Guadalajara,"16.821,56 CL$",Sin valorar,26 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Free tour por Tlaquepaque,¡Gratis!,11 opiniones,418 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Free tour por el barrio Colonia Americana,¡Gratis!,23 opiniones,758 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Tour por Guadalajara y Tlaquepaque,"86.157,97 CL$",40 opiniones,716 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Tour privado por Guadalajara,"98.563,88 CL$",3 opiniones,179 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Espectáculo de charros,"42.684,73 CL$",20 opiniones,217 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,San Pedro Tlaquepaque,Entrada a Selva Mágica,"9.462,13 CL$",6 opiniones,243 viajeros,https://www.civitatis.com/es/san-pedro-tlaquepaque/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Excursión a Nombre de Dios,"55.195,77 CL$",5 opiniones,45 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Tour del Viejo Oeste,"47.836,33 CL$",5 opiniones,43 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Tour por Durango,"29.437,74 CL$",2 opiniones,19 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Excursión a Mapimí y Ojuela,"119.853,68 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,"Tour de 2 o 3 días por la Zona del Silencio, Mapimí y Ojuela","351.150,26 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Excursión a la Sierra de Órganos y Nombre de Dios,"107.763,17 CL$",Sin valorar,6 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Excursión a La Ferrería y El Pueblito,"47.836,33 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Excursión al Parque Natural Mexiquillo,"119.853,68 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Excursión a San Juan del Río,"107.763,17 CL$",Sin valorar,,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Durango,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/durango-mexico/,Civitatis,2026-01-12 15:18
CLP,México,Tequisquiapan ,Paseo en globo por Tequisquiapan,"147.136,16 CL$",Sin valorar,75 viajeros,https://www.civitatis.com/es/tequisquiapan/,Civitatis,2026-01-12 15:18
CLP,México,Tequisquiapan ,Tour de viñedos por Tequisquiapan,"151.709,52 CL$",1 opinión,6 viajeros,https://www.civitatis.com/es/tequisquiapan/,Civitatis,2026-01-12 15:18
CLP,México,Tequisquiapan ,Excursión a Bernal y Cadereyta + Visita a la bodega Freixenet,"130.367,16 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/tequisquiapan/,Civitatis,2026-01-12 15:18
CLP,México,Tequisquiapan ,Tour gastronómico nocturno por Tequisquiapan,"122.587,18 CL$",Sin valorar,,https://www.civitatis.com/es/tequisquiapan/,Civitatis,2026-01-12 15:18
CLP,México,Tequisquiapan ,Tour de la cerveza y el vino por Tequisquiapan,"115.490,58 CL$",Sin valorar,,https://www.civitatis.com/es/tequisquiapan/,Civitatis,2026-01-12 15:18
CLP,México,Tequisquiapan ,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/tequisquiapan/,Civitatis,2026-01-12 15:18
CLP,México,Tequisquiapan ,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/tequisquiapan/,Civitatis,2026-01-12 15:18
CLP,México,Aguascalientes ,Tour por Aguascalientes,"34.168,81 CL$",10 opiniones,101 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Excursión a San José de Gracia + Viñedos Casa Leal,"48.624,84 CL$",10 opiniones,75 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Tour de viñedos por Aguascalientes,"72.805,85 CL$",7 opiniones,45 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Excursión a Calvillo,"45.470,80 CL$",7 opiniones,42 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Tour por las haciendas de Aguascalientes,"58.612,65 CL$",3 opiniones,25 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Tour de aventura en Boca de Túnel,"74.645,71 CL$",1 opinión,17 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Museo de la Insurgencia y Hacienda Garabato + Cata de vinos,"70.965,99 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Excursión a Real de Asientos y Tepezalá,"55.984,28 CL$",2 opiniones,8 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Cata de vinos en Casa Victoria,"30.489,09 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Tour de aventura en Boca de Túnel + Visita a una bodega,"99.878,06 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Tour privado de bodegas por Aguascalientes,"177.677,82 CL$",Sin valorar,,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Aguascalientes ,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/aguascalientes/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Autobús turístico de Tampico,"7.359,43 CL$",Sin valorar,33 viajeros,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Tour por Tampico,"38.111,36 CL$",Sin valorar,15 viajeros,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Excursión a la Huasteca Potosina,"95.304,70 CL$",Sin valorar,17 viajeros,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Tour por Tampico y playa Miramar,"45.733,64 CL$",Sin valorar,32 viajeros,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Excursión a los cenotes de Aldama,"110.549,25 CL$",Sin valorar,,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Tour de aventura en la Huasteca Potosina,"76.222,73 CL$",Sin valorar,,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Tour en buggy por la playa Dunas Doradas,"114.334,10 CL$",Sin valorar,,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Tour en kayak por la laguna del Chairel,"49.571,06 CL$",Sin valorar,12 viajeros,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Tampico ,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/tampico/,Civitatis,2026-01-12 15:19
CLP,México,Magdalena de Kino,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/magdalena-de-kino/,Civitatis,2026-01-12 15:19
CLP,México,Magdalena de Kino,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/magdalena-de-kino/,Civitatis,2026-01-12 15:19
CLP,México,Ciudad Obregón,Tour de 4 días por el sur de Sonora,"614.512,95 CL$",Sin valorar,,https://www.civitatis.com/es/ciudad-obregon/,Civitatis,2026-01-12 15:19
CLP,México,Ciudad Obregón,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/ciudad-obregon/,Civitatis,2026-01-12 15:19
CLP,México,Ciudad Obregón,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/ciudad-obregon/,Civitatis,2026-01-12 15:19
CLP,México,Edzná,Visita guiada por Edzná,"41.002,57 CL$",Sin valorar,25 viajeros,https://www.civitatis.com/es/edzna/,Civitatis,2026-01-12 15:19
CLP,México,Edzná,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/edzna/,Civitatis,2026-01-12 15:19
CLP,México,Edzná,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/edzna/,Civitatis,2026-01-12 15:19
CLP,México,Ek Balam,Entrada al cenote Xcanché,"15.281,34 CL$",1 opinión,23 viajeros,https://www.civitatis.com/es/ek-balam/,Civitatis,2026-01-12 15:19
CLP,México,Ek Balam,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/ek-balam/,Civitatis,2026-01-12 15:19
CLP,México,Ek Balam,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/ek-balam/,Civitatis,2026-01-12 15:19
CLP,México,Toluca ,Senderismo por los Bosques del Nevado de Toluca,"20.974,39 CL$",2 opiniones,54 viajeros,https://www.civitatis.com/es/toluca/,Civitatis,2026-01-12 15:19
CLP,México,Toluca ,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/toluca/,Civitatis,2026-01-12 15:19
CLP,México,Toluca ,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/toluca/,Civitatis,2026-01-12 15:19
CLP,México,Kantemó,Tour por la cueva de las Serpientes Colgantes,"49.187,84 CL$",1 opinión,2 viajeros,https://www.civitatis.com/es/kantemo/,Civitatis,2026-01-12 15:20
CLP,México,Kantemó,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/kantemo/,Civitatis,2026-01-12 15:20
CLP,México,Kantemó,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/kantemo/,Civitatis,2026-01-12 15:20
CLP,México,Tekal de Venegas,Tour por el Parque Natural Oxwatz,"137.122,07 CL$",Sin valorar,,https://www.civitatis.com/es/tekal-de-venegas/,Civitatis,2026-01-12 15:20
CLP,México,Tekal de Venegas,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/tekal-de-venegas/,Civitatis,2026-01-12 15:20
CLP,México,Tekal de Venegas,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/tekal-de-venegas/,Civitatis,2026-01-12 15:20
CLP,México,Frontera ,Paseo en barco privado por los Pantanos de Centla,"113.282,75 CL$",Sin valorar,,https://www.civitatis.com/es/frontera/,Civitatis,2026-01-12 15:20
CLP,México,Frontera ,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/frontera/,Civitatis,2026-01-12 15:20
CLP,México,Frontera ,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/frontera/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Excursión privada desde Chetumal,"254.951,91 CL$",Sin valorar,76 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Excursión a Calakmul,"147.188,73 CL$",3 opiniones,32 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Paseo en velero por la laguna Bacalar,"50.149,30 CL$",53 opiniones,750 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Paseo en lancha por la laguna Bacalar,"30.489,09 CL$",31 opiniones,610 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Traslados en Chetumal,"21.026,96 CL$",58 opiniones,1.517 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Paseo en velero privado por la laguna Bacalar,"211.741,50 CL$",8 opiniones,440 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Paddle surf en la laguna Bacalar al amanecer,"27.124,78 CL$",6 opiniones,132 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Paseo en barco privado por la laguna Bacalar,"191.871,02 CL$",2 opiniones,55 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Alquiler de kayak en Bacalar,"23.655,33 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Kayak al atardecer en la laguna Bacalar,"31.540,44 CL$",1 opinión,21 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Curso privado de vela en la laguna Bacalar,"236.553,31 CL$",Sin valorar,,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Fliteboard en la laguna Bacalar,"131.418,51 CL$",Sin valorar,,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Chetumal ,Excursión a Kohunlich y Dzibanché,"137.200,92 CL$",Sin valorar,17 viajeros,https://www.civitatis.com/es/chetumal/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Chichén Itzá y el cenote Chichi Kan,"71.964,77 CL$",5.230 opiniones,54.964 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Isla Contoy e Isla Mujeres,"135.499,97 CL$",760 opiniones,10.423 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,"Excursión a Chichén Itzá, Cobá y cenote Ik-Kil","146.017,37 CL$",1.007 opiniones,8.717 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Tulum y Akumal + Snorkel en cenote maya,"111.446,72 CL$",531 opiniones,6.126 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Traslados en Playa del Carmen,"35.745,83 CL$",3.377 opiniones,111.670 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Isla Mujeres en catamarán,"47.163,23 CL$",1.770 opiniones,51.435 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Xcaret,"158.459,04 CL$",482 opiniones,9.694 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Tulum y Cobá,"60.133,12 CL$",1.335 opiniones,20.964 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a la isla Holbox,"99.549,52 CL$",817 opiniones,33.829 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión al Río Secreto,"112.248,50 CL$",104 opiniones,1.051 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Sian Ka’an,"168.844,38 CL$",155 opiniones,1.867 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Xenotes,"141.480,27 CL$",97 opiniones,912 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Tarjeta eSIM Civitatis México,"4.244,69 CL$",77 opiniones,1.576 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Entrada a Xcaret sin colas,"125.444,77 CL$",103 opiniones,3.571 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Xplor,"148.318,94 CL$",75 opiniones,2.240 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Nado con tortugas en la bahía de Akumal,"70.744,85 CL$",129 opiniones,1.984 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a la laguna Bacalar,"71.688,11 CL$",47 opiniones,1.082 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Seguro de viaje Civitatis,"20.285,38 CL$",2.844 opiniones,93.996 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Tour en quad por la selva maya + Circuito de tirolinas,"112.248,50 CL$",144 opiniones,1.654 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Cozumel,"167.164,34 CL$",38 opiniones,1.084 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Ferry a Cozumel,"15.092,23 CL$",71 opiniones,3.149 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Xel-Há,"92.194,69 CL$",231 opiniones,4.059 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Tulum y aldea maya,"102.815,85 CL$",414 opiniones,6.409 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Chichén Itzá y Ek Balam,"146.394,68 CL$",38 opiniones,372 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Oferta: Chichén Itzá + Tulum en 2 días,"104.702,38 CL$",293 opiniones,3.410 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Las Coloradas y río Lagartos,"70.933,50 CL$",71 opiniones,1.237 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a la bahía de Akumal + Reserva Balam,"79.375,72 CL$",144 opiniones,1.466 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Ek Balam y Uayma,"46.691,60 CL$",21 opiniones,226 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Free tour por Playa del Carmen,¡Gratis!,725 opiniones,10.760 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Entrada al Museo de Frida Kahlo de Playa del Carmen,"18.398,59 CL$",16 opiniones,265 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Tulum y Xel-Há,"179.210,86 CL$",117 opiniones,1.663 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Coco Bongo Playa del Carmen,"91.496,67 CL$",45 opiniones,1.096 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Tour nocturno por Xoximilco,"136.763,95 CL$",15 opiniones,381 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Tour en moto de agua por Punta Maroma,"89.138,51 CL$",21 opiniones,224 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Tour de aventura en Puerto Morelos,"135.623,90 CL$",6 opiniones,73 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Entrada nocturna a Xcaret,"102.806,42 CL$",Sin valorar,26 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Paseo a caballo por el Rancho Bonanza,"93.383,20 CL$",Sin valorar,43 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Entrada a Aqua Nick Riviera Maya,"159.411,73 CL$",4 opiniones,337 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Entrada a Jungala Aqua Experience,"49.134,75 CL$",20 opiniones,1.161 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
CLP,México,Playa del Carmen,Excursión a Tulum y Río Secreto,"168.844,38 CL$",121 opiniones,1.587 viajeros,https://www.civitatis.com/es/playa-del-carmen/,Civitatis,2026-01-12 15:20
