moneda,pais,destino,actividad,precio,opiniones,viajeros,url_fuente,fuente,fecha_scan
CLP,Brasil,Curitiba ,Tour gastronómico por Curitiba,"80.080,90 CL$",2 opiniones,15 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Excursión al Parque Vila Velha,"116.769,95 CL$",5 opiniones,37 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Tour de bares por Curitiba,"70.555,86 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Tour navideño por Curitiba,"39.687,67 CL$",2 opiniones,27 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Paseo a caballo por Curitiba + Zoológico,"82.373,97 CL$",2 opiniones,19 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Excursión a Carambeí y Castrolanda,"154.517,34 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Visita a la bodega Vinícola Araucária,"84.490,64 CL$",1 opinión,17 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Tour de la cerveza por Curitiba,"70.555,86 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Excursión a Lapa y el Parque Estatal do Monge,"98.778,21 CL$",3 opiniones,9 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Curitiba ,Excursión a Castro y el Cañón Guartelá,"154.517,34 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/curitiba/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión al río San Francisco,"42.862,68 CL$",12 opiniones,115 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Paseo en barco por Croa do Goré e Isla de los Enamorados,"35.277,93 CL$",21 opiniones,227 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Tour por Aracaju,"15.169,51 CL$",50 opiniones,489 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión a Mangue Seco,"31.044,58 CL$",37 opiniones,328 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión a la Lagoa dos Tambaquis,"17.991,74 CL$",Sin valorar,34 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión a São Cristóvão,"32.984,86 CL$",Sin valorar,21 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Tour por los mercados de Aracaju + Museo de la Gente Sergipana,"43.744,63 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión a Penedo + Paseo en barco,"66.851,68 CL$",Sin valorar,29 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Paseo en barco por Croa do Goré + Atardecer en la Isla de los Enamorados,"49.389,10 CL$",5 opiniones,65 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Tour privado por Aracaju,"134.056,14 CL$",Sin valorar,,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión al Parque de los Halcones,"32.455,69 CL$",Sin valorar,11 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Tour por la Ruta de Cangaço,51.153 CL$,Sin valorar,39 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión a Praia do Forte,"69.144,74 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión al cañón de Xingó,"62.618,32 CL$",41 opiniones,405 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Paseo en barco con espectáculo folclórico por el río Sergipe,"28.222,34 CL$",Novedad,,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Tour por Aracaju y Praia de Aruana,"26.105,66 CL$",10 opiniones,89 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión a Praia do Saco y Lagoa dos Tambaquis,"17.991,74 CL$",70 opiniones,577 viajeros,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Aracaju,Excursión de 4 días a la aldea indígena Kariri-Xocó,"529.168,98 CL$",Sin valorar,,https://www.civitatis.com/es/aracaju/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Tour en 4x4 por Monte Verde,"82.373,97 CL$",14 opiniones,112 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Senderismo por Pedra Redonda,"81.139,24 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Excursión a Fazenda da Esperança,"88.194,83 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Tour en bicicleta por Monte Verde,"70.555,86 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Tour en buggy por Monte Verde,"200.025,87 CL$",Sin valorar,10 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Senderismo por Pico do Selado,"28.398,73 CL$",Sin valorar,7 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Senderismo por Monte Verde al atardecer,"61.736,38 CL$",Sin valorar,5 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,Monte Verde,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/monte-verde/,Civitatis,2026-01-09 15:30
CLP,Brasil,São Francisco de Paula,Visita a la estancia Santa Bárbara,"35.277,93 CL$",Sin valorar,,https://www.civitatis.com/es/sao-francisco-de-paula/,Civitatis,2026-01-09 15:30
CLP,Brasil,São Francisco de Paula,Paseo a caballo por São Francisco de Paula,"23.518,03 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/sao-francisco-de-paula/,Civitatis,2026-01-09 15:30
CLP,Brasil,São Francisco de Paula,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/sao-francisco-de-paula/,Civitatis,2026-01-09 15:30
CLP,Brasil,São Francisco de Paula,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/sao-francisco-de-paula/,Civitatis,2026-01-09 15:30
CLP,Brasil,Pelotas,Visita guiada por Pelotas,"17.638,96 CL$",1 opinión,4 viajeros,https://www.civitatis.com/es/pelotas/,Civitatis,2026-01-09 15:30
CLP,Brasil,Pelotas,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/pelotas/,Civitatis,2026-01-09 15:30
CLP,Brasil,Pelotas,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/pelotas/,Civitatis,2026-01-09 15:30
CLP,Brasil,Maracajaú ,Paseo en barco con snorkel en el arrecife de Maracajaú,"26.458,44 CL$",6 opiniones,164 viajeros,https://www.civitatis.com/es/maracajau/,Civitatis,2026-01-09 15:30
CLP,Brasil,Maracajaú ,Tour en quad por Maracajaú,"29.986,24 CL$",Sin valorar,11 viajeros,https://www.civitatis.com/es/maracajau/,Civitatis,2026-01-09 15:30
CLP,Brasil,Maracajaú ,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/maracajau/,Civitatis,2026-01-09 15:30
CLP,Brasil,Maracajaú ,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/maracajau/,Civitatis,2026-01-09 15:30
CLP,Brasil,Arraial do Cabo,Paseo en barco por Arraial do Cabo,"22.048,70 CL$",66 opiniones,1.000 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Excursión a Río de Janeiro,"89.369,58 CL$",1 opinión,10 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Bautismo de buceo en Arraial do Cabo,"72.571,99 CL$",3 opiniones,83 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Tour en buggy por Arraial do Cabo,"28.645,68 CL$",6 opiniones,72 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Traslado a Río de Janeiro,"47.096,03 CL$",Sin valorar,82 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Excursión a Búzios,"75.023,81 CL$",4 opiniones,47 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Tour en quad por Arraial do Cabo,"72.848,93 CL$",4 opiniones,36 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Senderismo por las playas y miradores de Arraial do Cabo,"21.166,75 CL$",1 opinión,18 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Senderismo por Praia Grande y Janela do Paraíso,"21.166,75 CL$",Sin valorar,8 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Tour en buggy por Arubinha,"105.833,79 CL$",1 opinión,9 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Traslado a Angra dos Reis,"75.260,17 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Traslado a Ilha Grande,"83.608,69 CL$",Sin valorar,28 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Arraial do Cabo,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/arraial-do-cabo/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Excursión a Arraial do Cabo,"59.972,48 CL$",20 opiniones,167 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Excursión a Río de Janeiro,"89.369,58 CL$",Novedad,5 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Paseo en catamarán por Cabo Frío,"22.048,70 CL$",10 opiniones,145 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Excursión a Búzios,"40.922,40 CL$",10 opiniones,113 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Senderismo por las playas y miradores de Cabo Frío,"19.402,86 CL$",4 opiniones,26 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Traslado a Río de Janeiro,"51.770,36 CL$",1 opinión,17 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Traslado a Ilha Grande,"83.608,69 CL$",1 opinión,3 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Traslado a Angra dos Reis,"75.260,17 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Paseo en trainera por Cabo Frío,"40.922,40 CL$",Sin valorar,40 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Cabo Frío,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/cabo-frio/,Civitatis,2026-01-09 15:31
CLP,Brasil,Urubici ,Tour por Urubici,"128.182,36 CL$",2 opiniones,19 viajeros,https://www.civitatis.com/es/urubici/,Civitatis,2026-01-09 15:31
CLP,Brasil,Urubici ,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/urubici/,Civitatis,2026-01-09 15:31
CLP,Brasil,Urubici ,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/urubici/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Senderismo por la ruta de los Xaxins,"37.747,38 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Tour en bicicleta por São Joaquim,"45.861,31 CL$",Sin valorar,,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Tour del vino por São Joaquim,"165.806,28 CL$",Sin valorar,,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Tour en bicicleta por los viñedos de Villaggio Bassetti,"65.855,08 CL$",1 opinión,4 viajeros,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Tour de São Joaquim al completo,"88.194,83 CL$",Sin valorar,,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Tour de la manzana de São Joaquim,"79.966,25 CL$",Sin valorar,,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,São Joaquim,Tour por la sierra de Rio do Rastro,"91.722,62 CL$",Sin valorar,,https://www.civitatis.com/es/sao-joaquim/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Tour por la sierra de Rio do Rastro,"91.722,62 CL$",Sin valorar,,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Tour en bicicleta por São Joaquim,"45.861,31 CL$",Sin valorar,,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Tour del vino por São Joaquim,"165.806,28 CL$",Sin valorar,,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Senderismo por la ruta de los Xaxins,"37.747,38 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Tour de la manzana de São Joaquim,"79.966,25 CL$",Sin valorar,,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Tour de São Joaquim al completo,"88.194,83 CL$",Sin valorar,,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Bom Jardim da Serra,Tour en bicicleta por los viñedos de Villaggio Bassetti,"65.855,08 CL$",1 opinión,4 viajeros,https://www.civitatis.com/es/bom-jardim-da-serra/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Senderismo por las playas de Imbituba,"40.569,62 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Senderismo por la playa de Silveira,"40.569,62 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Senderismo por las playas do Ouvidor y Vermelha,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Senderismo por el Camino do Rei,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Senderismo por la playa dos Amores y playa D’agua,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Tour por las playas de Imbituba,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Senderismo por Caixa D'água,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Tour por las playas de Imbituba + Atardecer en Garopaba,"49.389,10 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Senderismo por la playa da Vila,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Excursión a la Serra do Rio do Rastro,"79.375,34 CL$",Sin valorar,,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Imbituba,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/imbituba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Garopaba ,Excursión a Laguna,"70.555,86 CL$",2 opiniones,2 viajeros,https://www.civitatis.com/es/garopaba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Garopaba ,Senderismo por Pedra Blanca,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/garopaba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Garopaba ,Tour de la cachaça por Garopaba,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/garopaba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Garopaba ,Tour por las playas de Garopaba,"31.750,13 CL$",Sin valorar,,https://www.civitatis.com/es/garopaba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Garopaba ,Excursión a Guarda do Embaú,"49.389,10 CL$",Sin valorar,1 viajero,https://www.civitatis.com/es/garopaba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Garopaba ,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/garopaba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Garopaba ,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/garopaba/,Civitatis,2026-01-09 15:31
CLP,Brasil,Laguna,Avistamiento de delfines pescadores en Laguna,"35.277,93 CL$",Sin valorar,2 viajeros,https://www.civitatis.com/es/laguna/,Civitatis,2026-01-09 15:32
CLP,Brasil,Laguna,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/laguna/,Civitatis,2026-01-09 15:32
CLP,Brasil,Laguna,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/laguna/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Transporte entre el aeropuerto de Campo Grande y Bonito,"35.277,93 CL$",6 opiniones,209 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Senderismo por el Buraco das Araras,"68.130,50 CL$",1 opinión,40 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Paseo en barco por el río Sucuri,"167.922,95 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Visita guiada por el Bio Park,"105.833,79 CL$",Sin valorar,,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Visita guiada por la gruta de São Mateus,"24.191,84 CL$",Sin valorar,9 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Entrada al balneario Nascente Azul,"25.701,73 CL$",1 opinión,74 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Entrada al balneario Praia da Figueira,"28.474,58 CL$",3 opiniones,106 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Entrada al balneario municipal de Bonito,"23.182,89 CL$",Sin valorar,63 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Entrada al balneario Bosque das Águas,"27.215,16 CL$",1 opinión,26 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Snorkel en los ríos da Prata y Olho d'Água,"201.260,60 CL$",Sin valorar,56 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Entrada al balneario do Sol,"22.678,41 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Tarjeta eSIM Civitatis Brasil,"4.277,03 CL$",56 opiniones,1.197 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Visita guiada por el Acuario de Bonito,"171.803,53 CL$",Sin valorar,6 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Rápel en el Abismo Anhumas + Paseo en balsa,"322.969,47 CL$",Sin valorar,20 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Tubing en el río Formoso,"29.735,76 CL$",Sin valorar,16 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Seguro de viaje Civitatis,"20.427,67 CL$",2.838 opiniones,93.757 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Visita guiada por la gruta del Lago Azul,"128.259,97 CL$",3 opiniones,77 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Snorkel en el río Baía Bonita,"150.460,38 CL$",1 opinión,22 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Visita a la Fazenda Ceita Corê,"154.561,44 CL$",1 opinión,12 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Entrada al balneario Refúgio da Barra,"27.215,16 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Snorkel en el río Bonito,"172.861,86 CL$",Sin valorar,13 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Paseo en barco por el río Formoso,"125.236,65 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Paseo en barco por Barra do Sucuri con snorkel,"160.867,37 CL$",2 opiniones,64 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Entrada al balneario Estrela do Formoso,"22.577,87 CL$",Sin valorar,6 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Tour de aventura en Bonito,"118.181,07 CL$",Sin valorar,,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Snorkel en el río Formoso,"143.052,01 CL$",Sin valorar,4 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Tour en bicicleta por el Bosque das Águas,"122.590,81 CL$",Sin valorar,3 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
CLP,Brasil,Bonito,Senderismo por las cascadas del río Mimoso,"167.217,39 CL$",Sin valorar,11 viajeros,https://www.civitatis.com/es/bonito/,Civitatis,2026-01-09 15:32
