fecha,moneda_base,moneda_destino,tasa_cambio
2025-06-16,USD,ARS,1182.9005418929
2025-06-16,USD,BRL,5.4986405844
2025-06-16,USD,COP,4107.7506507524
2025-06-16,USD,MXN,18.9163121544
2025-06-16,USD,PEN,3.6018703829
2025-06-16,USD,CLP,937.78
2025-06-16,CLP,ARS,1.262488025
2025-06-16,CLP,BRL,0.005868598
2025-06-16,CLP,COP,4.384126834
2025-06-16,CLP,MXN,0.020189033
2025-06-16,CLP,PEN,0.00384421
2025-06-15,USD,ARS,1182.2564087404
2025-06-15,USD,BRL,5.5441709462
2025-06-15,USD,COP,4122.700206766
2025-06-15,USD,MXN,18.9383731057
2025-06-15,USD,PEN,3.6206004725
2025-06-15,USD,CLP,930.25
2025-06-15,CLP,ARS,1.26074711
2025-06-15,CLP,BRL,0.005912252
2025-06-15,CLP,COP,4.39640871
2025-06-15,CLP,MXN,0.020195703
2025-06-15,CLP,PEN,0.003860974
2025-06-14,USD,ARS,1181.0040586498
2025-06-14,USD,BRL,5.5424609582
2025-06-14,USD,COP,4121.2321438627
2025-06-14,USD,MXN,18.9549621832
2025-06-14,USD,PEN,3.6163706425
2025-06-14,USD,CLP,930.25
2025-06-14,CLP,ARS,1.260110558
2025-06-14,CLP,BRL,0.005913708
2025-06-14,CLP,COP,4.397282211
2025-06-14,CLP,MXN,0.020224611
2025-06-14,CLP,PEN,0.003858604
2025-06-13,USD,ARS,1181.4397862028
2025-06-13,USD,BRL,5.545650689
2025-06-13,USD,COP,4123.6012662729
2025-06-13,USD,MXN,18.9658620026
2025-06-13,USD,PEN,3.6184503896
2025-06-13,USD,CLP,930.25
2025-06-13,CLP,ARS,1.25985134
2025-06-13,CLP,BRL,0.005913713
2025-06-13,CLP,COP,4.397282571
2025-06-13,CLP,MXN,0.020224617
2025-06-13,CLP,PEN,0.003858605
2025-06-12,USD,ARS,1182.8603568039
2025-06-12,USD,BRL,5.5314807666
2025-06-12,USD,COP,4135.7956230688
2025-06-12,USD,MXN,18.8736328847
2025-06-12,USD,PEN,3.6052605276
2025-06-12,USD,CLP,936.36
2025-06-12,CLP,ARS,1.272791149
2025-06-12,CLP,BRL,0.00595203
2025-06-12,CLP,COP,4.450232888
2025-06-12,CLP,MXN,0.020308562
2025-06-12,CLP,PEN,0.003879362
2025-06-11,USD,ARS,1179.9612703695
2025-06-11,USD,BRL,5.5319709935
2025-06-11,USD,COP,4173.8723563817
2025-06-11,USD,MXN,18.8980128186
2025-06-11,USD,PEN,3.633430509
2025-06-11,USD,CLP,938.88
2025-06-11,CLP,ARS,1.264163485
2025-06-11,CLP,BRL,0.005926733
2025-06-11,CLP,COP,4.47172052
2025-06-11,CLP,MXN,0.020246578
2025-06-11,CLP,PEN,0.003892713
2025-06-10,USD,ARS,1186.3261909637
2025-06-10,USD,BRL,5.5720209895
2025-06-10,USD,COP,4207.0433125271
2025-06-10,USD,MXN,19.0519029453
2025-06-10,USD,PEN,3.62450047
2025-06-10,USD,CLP,937.09
2025-06-10,CLP,ARS,1.261328199
2025-06-10,CLP,BRL,0.005924296
2025-06-10,CLP,COP,4.473021337
2025-06-10,CLP,MXN,0.020256404
2025-06-10,CLP,PEN,0.003853649
2025-06-09,USD,ARS,1183.9935252259
2025-06-09,USD,BRL,5.5539908599
2025-06-09,USD,COP,4143.4498103843
2025-06-09,USD,MXN,19.0420536662
2025-06-09,USD,PEN,3.6318605837
2025-06-09,USD,CLP,933.91
2025-06-09,CLP,ARS,1.264719124
2025-06-09,CLP,BRL,0.005932666
2025-06-09,CLP,COP,4.42595344
2025-06-09,CLP,MXN,0.020340356
2025-06-09,CLP,PEN,0.003879484
2025-06-08,USD,CLP,930.79
2025-06-07,USD,ARS,1184.7157242568
2025-06-07,USD,BRL,5.5629807585
2025-06-07,USD,COP,4113.928176018
2025-06-07,USD,MXN,19.1101437157
2025-06-07,USD,PEN,3.6475504132
2025-06-07,USD,CLP,930.79
2025-06-07,CLP,ARS,1.267714326
2025-06-07,CLP,BRL,0.005952711
2025-06-07,CLP,COP,4.40214102
2025-06-07,CLP,MXN,0.020448959
2025-06-07,CLP,PEN,0.00390309
2025-06-06,USD,ARS,1184.4453559547
2025-06-06,USD,BRL,5.5613007556
2025-06-06,USD,COP,4112.6813452097
2025-06-06,USD,MXN,19.0472832013
2025-06-06,USD,PEN,3.6464405384
2025-06-06,USD,CLP,930.79
2025-06-06,CLP,ARS,1.267809233
2025-06-06,CLP,BRL,0.005952717
2025-06-06,CLP,COP,4.40214093
2025-06-06,CLP,MXN,0.020387873
2025-06-06,CLP,PEN,0.003903085
2025-06-05,USD,ARS,1186.8180948267
2025-06-05,USD,BRL,5.5860808289
2025-06-05,USD,COP,4109.8485150229
2025-06-05,USD,MXN,19.1465835207
2025-06-05,USD,PEN,3.6217506046
2025-06-05,USD,CLP,936.89
2025-06-05,CLP,ARS,1.276780881
2025-06-05,CLP,BRL,0.006009515
2025-06-05,CLP,COP,4.421381871
2025-06-05,CLP,MXN,0.020597926
2025-06-05,CLP,PEN,0.003896285
2025-06-04,USD,ARS,1185.4491550184
2025-06-04,USD,BRL,5.6347509175
2025-06-04,USD,COP,4108.9306302215
2025-06-04,USD,MXN,19.1976228386
2025-06-04,USD,PEN,3.6165805859
2025-06-04,USD,CLP,941.53
2025-06-04,CLP,ARS,1.26379938
2025-06-04,CLP,BRL,0.00600717
2025-06-04,CLP,COP,4.380503339
2025-06-04,CLP,MXN,0.020466457
2025-06-04,CLP,PEN,0.003855612
2025-06-03,USD,ARS,1183.0297639438
2025-06-03,USD,BRL,5.634550572
2025-06-03,USD,COP,4102.5753687767
2025-06-03,USD,MXN,19.2334435672
2025-06-03,USD,PEN,3.6205904957
2025-06-03,USD,CLP,939.65
2025-06-03,CLP,ARS,1.258479202
2025-06-03,CLP,BRL,0.005993902
2025-06-03,CLP,COP,4.36422306
2025-06-03,CLP,MXN,0.020460084
2025-06-03,CLP,PEN,0.003851499
2025-06-02,USD,ARS,1179.0840854264
2025-06-02,USD,BRL,5.6774610421
2025-06-02,USD,COP,4148.0482223378
2025-06-02,USD,MXN,19.2004529725
2025-06-02,USD,PEN,3.6184505482
2025-06-02,USD,CLP,941.97
2025-06-02,CLP,ARS,1.256493719
2025-06-02,CLP,BRL,0.0060502
2025-06-02,CLP,COP,4.420377308
2025-06-02,CLP,MXN,0.020461008
2025-06-02,CLP,PEN,0.00385601
2025-06-01,USD,ARS,1187.26579701
2025-06-01,USD,BRL,5.7204006926
2025-06-01,USD,COP,4148.0383596268
2025-06-01,USD,MXN,19.4289219481
2025-06-01,USD,PEN,3.6161905232
2025-06-01,USD,CLP,937.37
2025-06-01,CLP,ARS,1.26408206
2025-06-01,CLP,BRL,0.006090511
2025-06-01,CLP,COP,4.416417021
2025-06-01,CLP,MXN,0.020685976
2025-06-01,CLP,PEN,0.003850159
2025-05-31,USD,ARS,1187.8485716484
2025-05-31,USD,BRL,5.7303508174
2025-05-31,USD,COP,4155.9688301342
2025-05-31,USD,MXN,19.4252627382
2025-05-31,USD,PEN,3.6176705416
2025-05-31,USD,CLP,937.37
2025-05-31,CLP,ARS,1.257089834
2025-05-31,CLP,BRL,0.006064381
2025-05-31,CLP,COP,4.398225744
2025-05-31,CLP,MXN,0.020557587
2025-05-31,CLP,PEN,0.003828549
2025-05-30,USD,ARS,1187.848519322
2025-05-30,USD,BRL,5.7249708916
2025-05-30,USD,COP,4155.9686187157
2025-05-30,USD,MXN,19.4252625626
2025-05-30,USD,PEN,3.617670509
2025-05-30,USD,CLP,937.37
2025-05-30,CLP,ARS,1.257089821
2025-05-30,CLP,BRL,0.006058687
2025-05-30,CLP,COP,4.398225666
2025-05-30,CLP,MXN,0.020557587
2025-05-30,CLP,PEN,0.003828549
2025-05-29,USD,ARS,1182.9241753238
2025-05-29,USD,BRL,5.6623105787
2025-05-29,USD,COP,4127.3230522773
2025-05-29,USD,MXN,19.3065725892
2025-05-29,USD,PEN,3.6212005395
2025-05-29,USD,CLP,940.21
2025-05-29,CLP,ARS,1.264210515
2025-05-29,CLP,BRL,0.006051404
2025-05-29,CLP,COP,4.410938006
2025-05-29,CLP,MXN,0.020633252
2025-05-29,CLP,PEN,0.003870037
2025-05-28,USD,ARS,1158.9644145201
2025-05-28,USD,BRL,5.6844909068
2025-05-28,USD,COP,4121.4436950629
2025-05-28,USD,MXN,19.363763517
2025-05-28,USD,PEN,3.6386004837
2025-05-28,USD,CLP,937.93
2025-05-28,CLP,ARS,1.228271729
2025-05-28,CLP,BRL,0.00602443
2025-05-28,CLP,COP,4.367910446
2025-05-28,CLP,MXN,0.020521737
2025-05-28,CLP,PEN,0.003856193
2025-05-27,USD,ARS,1156.0316382049
2025-05-27,USD,BRL,5.6374210419
2025-05-27,USD,COP,4108.8635816538
2025-05-27,USD,MXN,19.2645834238
2025-05-27,USD,PEN,3.6400504958
2025-05-27,USD,CLP,938.28
2025-05-27,CLP,ARS,1.233569373
2025-05-27,CLP,BRL,0.006015536
2025-05-27,CLP,COP,4.384454633
2025-05-27,CLP,MXN,0.020556704
2025-05-27,CLP,PEN,0.003884197
2025-05-26,USD,ARS,1143.2996443967
2025-05-26,USD,BRL,5.6683406643
2025-05-26,USD,COP,4148.2025258684
2025-05-26,USD,MXN,19.241042659
2025-05-26,USD,PEN,3.6591204451
2025-05-26,USD,CLP,940.81
2025-05-26,CLP,ARS,1.215134703
2025-05-26,CLP,BRL,0.00602449
2025-05-26,CLP,COP,4.408839686
2025-05-26,CLP,MXN,0.020449983
2025-05-26,CLP,PEN,0.003889028
2025-05-25,USD,ARS,1131.1721596567
2025-05-25,USD,BRL,5.6525908608
2025-05-25,USD,COP,4148.232306907
2025-05-25,USD,MXN,19.2109330713
2025-05-25,USD,PEN,3.6578806492
2025-05-25,USD,CLP,944.84
2025-05-25,CLP,ARS,1.20428369
2025-05-25,CLP,BRL,0.006017937
2025-05-25,CLP,COP,4.416346765
2025-05-25,CLP,MXN,0.020452601
2025-05-25,CLP,PEN,0.003894302
2025-05-24,USD,ARS,1130.4711955938
2025-05-24,USD,BRL,5.6460306977
2025-05-24,USD,COP,4150.8197760171
2025-05-24,USD,MXN,19.2004830389
2025-05-24,USD,PEN,3.6555504789
2025-05-24,USD,CLP,944.84
2025-05-24,CLP,ARS,1.202669971
2025-05-24,CLP,BRL,0.006006621
2025-05-24,CLP,COP,4.415916406
2025-05-24,CLP,MXN,0.020426743
2025-05-24,CLP,PEN,0.003889016
2025-05-23,USD,ARS,1130.4048136878
2025-05-23,USD,BRL,5.6460308612
2025-05-23,USD,COP,4150.81991891
2025-05-23,USD,MXN,19.2004826115
2025-05-23,USD,PEN,3.6555904956
2025-05-23,USD,CLP,944.84
2025-05-23,CLP,ARS,1.202599334
2025-05-23,CLP,BRL,0.006006621
2025-05-23,CLP,COP,4.415916503
2025-05-23,CLP,MXN,0.020426742
2025-05-23,CLP,PEN,0.003889059
2025-05-22,USD,ARS,1135.6697738621
2025-05-22,USD,BRL,5.7177011062
2025-05-22,USD,COP,4180.3496395192
2025-05-22,USD,MXN,19.3178936488
2025-05-22,USD,PEN,3.6599103834
2025-05-22,USD,CLP,942.21
2025-05-22,CLP,ARS,1.203987725
2025-05-22,CLP,BRL,0.006061658
2025-05-22,CLP,COP,4.431824962
2025-05-22,CLP,MXN,0.020479991
2025-05-22,CLP,PEN,0.003880078
2025-05-21,USD,ARS,1145.9918295354
2025-05-21,USD,BRL,5.6453810848
2025-05-21,USD,COP,4175.7751182127
2025-05-21,USD,MXN,19.3652236848
2025-05-21,USD,PEN,3.6789806726
2025-05-21,USD,CLP,936.69
2025-05-21,CLP,ARS,1.212312338
2025-05-21,CLP,BRL,0.005972089
2025-05-21,CLP,COP,4.41743437
2025-05-21,CLP,MXN,0.020485922
2025-05-21,CLP,PEN,0.00389189
2025-05-20,USD,ARS,1141.414622569
2025-05-20,USD,BRL,5.6650707
2025-05-20,USD,COP,4164.2626138776
2025-05-20,USD,MXN,19.2659832408
2025-05-20,USD,PEN,3.683970664
2025-05-20,USD,CLP,936.69
2025-05-20,CLP,ARS,1.209358738
2025-05-20,CLP,BRL,0.006002291
2025-05-20,CLP,COP,4.41214549
2025-05-20,CLP,MXN,0.020412815
2025-05-20,CLP,PEN,0.003903264
2025-05-19,USD,ARS,1137.8569129932
2025-05-19,USD,BRL,5.6429608618
2025-05-19,USD,COP,4170.3232525968
2025-05-19,USD,MXN,19.2906634163
2025-05-19,USD,PEN,3.6911805258
2025-05-19,USD,CLP,944.46
2025-05-19,CLP,ARS,1.214304555
2025-05-19,CLP,BRL,0.006022087
2025-05-19,CLP,COP,4.450509078
2025-05-19,CLP,MXN,0.020586719
2025-05-19,CLP,PEN,0.003939175
2025-05-18,USD,ARS,1140.1691244284
2025-05-18,USD,BRL,5.6596507571
2025-05-18,USD,COP,4174.8038789042
2025-05-18,USD,MXN,19.447293674
2025-05-18,USD,PEN,3.6814605227
2025-05-18,USD,CLP,940.25
2025-05-18,CLP,ARS,1.207546372
2025-05-18,CLP,BRL,0.005994103
2025-05-18,CLP,COP,4.421510081
2025-05-18,CLP,MXN,0.020596514
2025-05-18,CLP,PEN,0.003899013
2025-05-17,USD,ARS,1141.8000880658
2025-05-17,USD,BRL,5.6662109519
2025-05-17,USD,COP,4175.0541410492
2025-05-17,USD,MXN,19.4641225514
2025-05-17,USD,PEN,3.6867305179
2025-05-17,USD,CLP,940.25
2025-05-17,CLP,ARS,1.209395275
2025-05-17,CLP,BRL,0.006001654
2025-05-17,CLP,COP,4.422219619
2025-05-17,CLP,MXN,0.020616409
2025-05-17,CLP,PEN,0.003904987
2025-05-16,USD,ARS,1141.687153645
2025-05-16,USD,BRL,5.6662106197
2025-05-16,USD,COP,4175.0540979247
2025-05-16,USD,MXN,19.4641237781
2025-05-16,USD,PEN,3.6866506622
2025-05-16,USD,CLP,940.25
2025-05-16,CLP,ARS,1.2092756
2025-05-16,CLP,BRL,0.006001653
2025-05-16,CLP,COP,4.422219373
2025-05-16,CLP,MXN,0.02061641
2025-05-16,CLP,PEN,0.003904902
2025-05-15,USD,ARS,1136.5807726179
2025-05-15,USD,BRL,5.6834506216
2025-05-15,USD,COP,4202.2858564448
2025-05-15,USD,MXN,19.4788627586
2025-05-15,USD,PEN,3.6833205911
2025-05-15,USD,CLP,939.43
2025-05-15,CLP,ARS,1.209959389
2025-05-15,CLP,BRL,0.006050379
2025-05-15,CLP,COP,4.473588986
2025-05-15,CLP,MXN,0.020736435
2025-05-15,CLP,PEN,0.003921119
2025-05-14,USD,ARS,1130.9318443396
2025-05-14,USD,BRL,5.6360808987
2025-05-14,USD,COP,4184.3405729224
2025-05-14,USD,MXN,19.3747033999
2025-05-14,USD,PEN,3.6736206211
2025-05-14,USD,CLP,940.18
2025-05-14,CLP,ARS,1.20077474
2025-05-14,CLP,BRL,0.005984148
2025-05-14,CLP,COP,4.442752664
2025-05-14,CLP,MXN,0.020571226
2025-05-14,CLP,PEN,0.003900492
2025-05-13,USD,ARS,1124.2005651451
2025-05-13,USD,BRL,5.6104011139
2025-05-13,USD,COP,4219.8844186638
2025-05-13,USD,MXN,19.4013219856
2025-05-13,USD,PEN,3.6663807321
2025-05-13,USD,CLP,941.2
2025-05-13,CLP,ARS,1.195283245
2025-05-13,CLP,BRL,0.005965144
2025-05-13,CLP,COP,4.486705753
2025-05-13,CLP,MXN,0.020628059
2025-05-13,CLP,PEN,0.003898204
2025-05-12,USD,ARS,1128.8732633528
2025-05-12,USD,BRL,5.6698308871
2025-05-12,USD,COP,4219.2946173264
2025-05-12,USD,MXN,19.6122134941
2025-05-12,USD,PEN,3.6532804039
2025-05-12,USD,CLP,933.26
2025-05-12,CLP,ARS,1.193276123
2025-05-12,CLP,BRL,0.005993298
2025-05-12,CLP,COP,4.460007767
2025-05-12,CLP,MXN,0.020731101
2025-05-12,CLP,PEN,0.003861702
2025-05-11,USD,ARS,1126.3001364809
2025-05-11,USD,BRL,5.6408108494
2025-05-11,USD,COP,4223.0271016505
2025-05-11,USD,MXN,19.432692972
2025-05-11,USD,PEN,3.6575804994
2025-05-11,USD,CLP,941.22
2025-05-11,CLP,ARS,1.202625876
2025-05-11,CLP,BRL,0.00602307
2025-05-11,CLP,COP,4.509208071
2025-05-11,CLP,MXN,0.020749584
2025-05-11,CLP,PEN,0.003905443
2025-05-10,USD,ARS,1125.0048443363
2025-05-10,USD,BRL,5.6478010665
2025-05-10,USD,COP,4221.6508830823
2025-05-10,USD,MXN,19.4421421917
2025-05-10,USD,PEN,3.6533805944
2025-05-10,USD,CLP,941.22
2025-05-10,CLP,ARS,1.2014577
2025-05-10,CLP,BRL,0.006031613
2025-05-10,CLP,COP,4.508544995
2025-05-10,CLP,MXN,0.020763387
2025-05-10,CLP,PEN,0.003901656
2025-05-09,USD,ARS,1125.1477265657
2025-05-09,USD,BRL,5.6478006204
2025-05-09,USD,COP,4221.6505867001
2025-05-09,USD,MXN,19.4421429985
2025-05-09,USD,PEN,3.6531104847
2025-05-09,USD,CLP,941.22
2025-05-09,CLP,ARS,1.201610254
2025-05-09,CLP,BRL,0.006031613
2025-05-09,CLP,COP,4.508544533
2025-05-09,CLP,MXN,0.020763388
2025-05-09,CLP,PEN,0.003901368
2025-05-08,USD,ARS,1111.1255008915
2025-05-08,USD,BRL,5.6820908319
2025-05-08,USD,COP,4251.7210166565
2025-05-08,USD,MXN,19.5248323567
2025-05-08,USD,PEN,3.6330106512
2025-05-08,USD,CLP,945.44
2025-05-08,CLP,ARS,1.187062663
2025-05-08,CLP,BRL,0.006070419
2025-05-08,CLP,COP,4.54229452
2025-05-08,CLP,MXN,0.020859209
2025-05-08,CLP,PEN,0.0038813
2025-05-07,USD,ARS,1143.2238232802
2025-05-07,USD,BRL,5.7451508466
2025-05-07,USD,COP,4283.3483533466
2025-05-07,USD,MXN,19.6007133105
2025-05-07,USD,PEN,3.6456006348
2025-05-07,USD,CLP,939.67
2025-05-07,CLP,ARS,1.209172271
2025-05-07,CLP,BRL,0.006076568
2025-05-07,CLP,COP,4.530439227
2025-05-07,CLP,MXN,0.020731408
2025-05-07,CLP,PEN,0.003855902
2025-05-06,USD,ARS,1195.8182519954
2025-05-06,USD,BRL,5.7152310522
2025-05-06,USD,COP,4309.3373095689
2025-05-06,USD,MXN,19.634133789
2025-05-06,USD,PEN,3.6610204811
2025-05-06,USD,CLP,940.18
2025-05-06,CLP,ARS,1.273898243
2025-05-06,CLP,BRL,0.006088402
2025-05-06,CLP,COP,4.590712025
2025-05-06,CLP,MXN,0.020916129
2025-05-06,CLP,PEN,0.003900064
2025-05-05,USD,ARS,1200.2439648695
2025-05-05,USD,BRL,5.6854507118
2025-05-05,USD,COP,4300.4378879115
2025-05-05,USD,MXN,19.6787121043
2025-05-05,USD,PEN,3.6628506323
2025-05-05,USD,CLP,940.95
2025-05-05,CLP,ARS,1.275344798
2025-05-05,CLP,BRL,0.006041197
2025-05-05,CLP,COP,4.569521907
2025-05-05,CLP,MXN,0.020910035
2025-05-05,CLP,PEN,0.00389204
2025-05-04,USD,ARS,1170.4755664703
2025-05-04,USD,BRL,5.657070602
2025-05-04,USD,COP,4252.3986129154
2025-05-04,USD,MXN,19.5922337473
2025-05-04,USD,PEN,3.6495304518
2025-05-04,USD,CLP,955.67
2025-05-04,CLP,ARS,1.236077645
2025-05-04,CLP,BRL,0.005974135
2025-05-04,CLP,COP,4.490734377
2025-05-04,CLP,MXN,0.020690327
2025-05-04,CLP,PEN,0.003854077
2025-05-03,USD,ARS,1173.2708132666
2025-05-03,USD,BRL,5.6548210564
2025-05-03,USD,COP,4246.6044021445
2025-05-03,USD,MXN,19.5775420385
2025-05-03,USD,PEN,3.6495004146
2025-05-03,USD,CLP,955.67
2025-05-03,CLP,ARS,1.239177456
2025-05-03,CLP,BRL,0.005972472
2025-05-03,CLP,COP,4.485150724
2025-05-03,CLP,MXN,0.02067728
2025-05-03,CLP,PEN,0.003854505
2025-05-02,USD,ARS,1173.8637686875
2025-05-02,USD,BRL,5.6569505941
2025-05-02,USD,COP,4248.2048833032
2025-05-02,USD,MXN,19.5849222801
2025-05-02,USD,PEN,3.6512906048
2025-05-02,USD,CLP,955.67
2025-05-02,CLP,ARS,1.239336622
2025-05-02,CLP,BRL,0.00597247
2025-05-02,CLP,COP,4.485150689
2025-05-02,CLP,MXN,0.020677281
2025-05-02,CLP,PEN,0.003854943
2025-05-01,USD,ARS,1169.4381422248
2025-05-01,USD,BRL,5.6623210738
2025-05-01,USD,COP,4249.280057288
2025-05-01,USD,MXN,19.5973738378
2025-05-01,USD,PEN,3.6613504965
2025-05-01,USD,CLP,945.42
2025-05-01,CLP,ARS,1.234719068
2025-05-01,CLP,BRL,0.005978406
2025-05-01,CLP,COP,4.486485367
2025-05-01,CLP,MXN,0.020691348
2025-05-01,CLP,PEN,0.003865736
2025-04-30,USD,ARS,1170.4481319168
2025-04-30,USD,BRL,5.6631509274
2025-04-30,USD,COP,4226.0837082005
2025-04-30,USD,MXN,19.6008027643
2025-04-30,USD,PEN,3.66136059
2025-04-30,USD,CLP,945.42
2025-04-30,CLP,ARS,1.236179992
2025-04-30,CLP,BRL,0.005981191
2025-04-30,CLP,COP,4.46341874
2025-04-30,CLP,MXN,0.020701575
2025-04-30,CLP,PEN,0.003866981
2025-04-29,USD,ARS,1163.8791994155
2025-04-29,USD,BRL,5.6196009807
2025-04-29,USD,COP,4184.4977058048
2025-04-29,USD,MXN,19.5472223834
2025-04-29,USD,PEN,3.6672405831
2025-04-29,USD,CLP,937.54
2025-04-29,CLP,ARS,1.231425916
2025-04-29,CLP,BRL,0.005945739
2025-04-29,CLP,COP,4.42734858
2025-04-29,CLP,MXN,0.020681662
2025-04-29,CLP,PEN,0.003880072
2025-04-28,USD,ARS,1176.7185596687
2025-04-28,USD,BRL,5.6518109655
2025-04-28,USD,COP,4209.3490337682
2025-04-28,USD,MXN,19.5792523592
2025-04-28,USD,PEN,3.6626804248
2025-04-28,USD,CLP,936.74
2025-04-28,CLP,ARS,1.246613317
2025-04-28,CLP,BRL,0.005987517
2025-04-28,CLP,COP,4.459376049
2025-04-28,CLP,MXN,0.020742221
2025-04-28,CLP,PEN,0.003880236
2025-04-27,USD,ARS,1167.8864806446
2025-04-27,USD,BRL,5.6859910164
2025-04-27,USD,COP,4216.8793271667
2025-04-27,USD,MXN,19.5366237837
2025-04-27,USD,PEN,3.6694204972
2025-04-27,USD,CLP,937.81
2025-04-27,CLP,ARS,1.247136687
2025-04-27,CLP,BRL,0.00607183
2025-04-27,CLP,COP,4.50302748
2025-04-27,CLP,MXN,0.020862336
2025-04-27,CLP,PEN,0.003918419
2025-04-26,USD,ARS,1168.0373093148
2025-04-26,USD,BRL,5.6884608683
2025-04-26,USD,COP,4217.0214728917
2025-04-26,USD,MXN,19.5097130132
2025-04-26,USD,PEN,3.66938042
2025-04-26,USD,CLP,937.81
2025-04-26,CLP,ARS,1.248386787
2025-04-26,CLP,BRL,0.006079771
2025-04-26,CLP,COP,4.507111069
2025-04-26,CLP,MXN,0.020851789
2025-04-26,CLP,PEN,0.003921798
2025-04-25,USD,ARS,1168.0373224788
2025-04-25,USD,BRL,5.6884609734
2025-04-25,USD,COP,4217.0215122792
2025-04-25,USD,MXN,19.5097128794
2025-04-25,USD,PEN,3.6693804703
2025-04-25,USD,CLP,937.81
2025-04-25,CLP,ARS,1.248386867
2025-04-25,CLP,BRL,0.006079771
2025-04-25,CLP,COP,4.507111352
2025-04-25,CLP,MXN,0.02085179
2025-04-25,CLP,PEN,0.003921798
2025-04-24,USD,ARS,1174.9265790713
2025-04-24,USD,BRL,5.6855408004
2025-04-24,USD,COP,4267.4784631656
2025-04-24,USD,MXN,19.5946929065
2025-04-24,USD,PEN,3.6751105499
2025-04-24,USD,CLP,938.02
2025-04-24,CLP,ARS,1.258589273
2025-04-24,CLP,BRL,0.00609039
2025-04-24,CLP,COP,4.571351702
2025-04-24,CLP,MXN,0.020989967
2025-04-24,CLP,PEN,0.003936803
2025-04-23,USD,ARS,1159.7840219395
2025-04-23,USD,BRL,5.7037010105
2025-04-23,USD,COP,4306.6494536201
2025-04-23,USD,MXN,19.623442249
2025-04-23,USD,PEN,3.6904204919
2025-04-23,USD,CLP,950.04
2025-04-23,CLP,ARS,1.232405591
2025-04-23,CLP,BRL,0.006060847
2025-04-23,CLP,COP,4.576316593
2025-04-23,CLP,MXN,0.020852193
2025-04-23,CLP,PEN,0.003921502
2025-04-22,USD,ARS,1099.4629136243
2025-04-22,USD,BRL,5.7136407327
2025-04-22,USD,COP,4284.9551315623
2025-04-22,USD,MXN,19.6037625364
2025-04-22,USD,PEN,3.6927706578
2025-04-22,USD,CLP,961.14
2025-04-22,CLP,ARS,1.167868455
2025-04-22,CLP,BRL,0.006069128
2025-04-22,CLP,COP,4.551553189
2025-04-22,CLP,MXN,0.020823454
2025-04-22,CLP,PEN,0.003922525
2025-04-21,USD,ARS,1091.4270513875
2025-04-21,USD,BRL,5.8087109459
2025-04-21,USD,COP,4284.1333819675
2025-04-21,USD,MXN,19.7116126852
2025-04-21,USD,PEN,3.701740561
2025-04-21,USD,CLP,968.71
2025-04-21,CLP,ARS,1.134975023
2025-04-21,CLP,BRL,0.006040479
2025-04-21,CLP,COP,4.455070429
2025-04-21,CLP,MXN,0.020498107
2025-04-21,CLP,PEN,0.00384944
2025-04-20,USD,ARS,1134.9471751132
2025-04-20,USD,BRL,5.8027408767
2025-04-20,USD,COP,4301.7144400284
2025-04-20,USD,MXN,19.7103432156
2025-04-20,USD,PEN,3.729800434
2025-04-20,USD,CLP,969.23
2025-04-20,CLP,ARS,1.177380307
2025-04-20,CLP,BRL,0.006019692
2025-04-20,CLP,COP,4.462545905
2025-04-20,CLP,MXN,0.020447269
2025-04-20,CLP,PEN,0.003869249
2025-04-19,USD,ARS,1135.8899950097
2025-04-19,USD,BRL,5.8070110909
2025-04-19,USD,COP,4304.1715566075
2025-04-19,USD,MXN,19.6499225673
2025-04-19,USD,PEN,3.7331204096
2025-04-19,USD,CLP,969.23
2025-04-19,CLP,ARS,1.175769534
2025-04-19,CLP,BRL,0.006010887
2025-04-19,CLP,COP,4.455285113
2025-04-19,CLP,MXN,0.020339804
2025-04-19,CLP,PEN,0.003864185
2025-04-18,USD,ARS,1135.744833747
2025-04-18,USD,BRL,5.8062609957
2025-04-18,USD,COP,4303.6215540243
2025-04-18,USD,MXN,19.6474031508
2025-04-18,USD,PEN,3.732640658
2025-04-18,USD,CLP,969.23
2025-04-18,CLP,ARS,1.17576951
2025-04-18,CLP,BRL,0.006010879
2025-04-18,CLP,COP,4.455285075
2025-04-18,CLP,MXN,0.020339795
2025-04-18,CLP,PEN,0.003864182
2025-04-17,USD,ARS,1136.0366104817
2025-04-17,USD,BRL,5.8113607911
2025-04-17,USD,COP,4305.1898093406
2025-04-17,USD,MXN,19.7031326805
2025-04-17,USD,PEN,3.7334306072
2025-04-17,USD,CLP,969.23
2025-04-17,CLP,ARS,1.175761667
2025-04-17,CLP,BRL,0.006014573
2025-04-17,CLP,COP,4.455734171
2025-04-17,CLP,MXN,0.020392114
2025-04-17,CLP,PEN,0.003863982
2025-04-16,USD,ARS,1136.4926219367
2025-04-16,USD,BRL,5.8691710699
2025-04-16,USD,COP,4306.2644066685
2025-04-16,USD,MXN,19.9175626131
2025-04-16,USD,PEN,3.7221204223
2025-04-16,USD,CLP,967.15
2025-04-16,CLP,ARS,1.173661346
2025-04-16,CLP,BRL,0.006061121
2025-04-16,CLP,COP,4.44709977
2025-04-16,CLP,MXN,0.020568962
2025-04-16,CLP,PEN,0.003843851
2025-04-15,USD,ARS,1197.0293770566
2025-04-15,USD,BRL,5.8857806536
2025-04-15,USD,COP,4347.6136605936
