destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
La Fortuna,Costa Rica,Excursión al volcán Arenal + Aguas Termales,"50.274,59 CL$",CLP,74 opiniones,732 viajeros,Red Lava,reservations.redlava@gmail.com,+5062479 8004,"Red Lava TSC S.A. | La Fortuna, Alajuela , Costa Rica",https://www.civitatis.com/es/la-fortuna/excursion-volcan-arenal-aguas-termales/,2026-02-01
La Fortuna,Costa Rica,Transporte a San José,"47.258,11 CL$",CLP,Sin valorar,9 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/la-fortuna/transporte-san-jose/,2026-02-01
La Fortuna,Costa Rica,Paseo en balsa por el río Peñas Blancas,"73.099,26 CL$",CLP,Sin valorar,6 viajeros,Canoa Aventura,mercadeoarenal@canoa-aventura.com,88271225,"Canoa Aventura SA | 1,5 km Iglesia Católica del Oeste, La Fortuna San Carlos, Alajuela, Costa Rica, Arenal, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/paseo-balsa-rio-penas-blancas/,2026-02-01
La Fortuna,Costa Rica,Excursión a la Catarata La Fortuna y al Volcán Arenal,"87.752,01 CL$",CLP,761 opiniones,5.825 viajeros,Red Lava,reservations.redlava@gmail.com,+5062479 8004,"Red Lava TSC S.A. | La Fortuna, Alajuela , Costa Rica",https://www.civitatis.com/es/la-fortuna/catarata-fortuna-volcan-arenal/,2026-02-01
La Fortuna,Costa Rica,Excursión a Isla Tortuga,"137.112,53 CL$",CLP,89 opiniones,1.635 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/la-fortuna/tour-isla-tortuga/,2026-02-01
La Fortuna,Costa Rica,Entrada a Relax Termalitas,10.969 CL$,CLP,Sin valorar,28 viajeros,Passive Empire Llc,costaricapuravida2407@gmail.com,1136943495,"PASSIVE EMPIRE LLC | 7115 SW 147TH CT MIAMI, FL 33193, Miami, Estados Unidos",https://www.civitatis.com/es/la-fortuna/entrada-relax-termalitas/,2026-02-01
La Fortuna,Costa Rica,Excursión al Volcán Arenal,"67.139,43 CL$",CLP,4 opiniones,143 viajeros,Volcano Travel Costa Rica,info@volcanotravelcostarica.com,506-83292579,"Destinos Naturales CR. S.A. | La Fortuna de San Carlos, Alajuela, Costa Rica, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/excursion-parque-volcan-arenal/,2026-02-01
La Fortuna,Costa Rica,Senderismo nocturno con avistamiento de ranas,"59.132,06 CL$",CLP,8 opiniones,103 viajeros,Ecoterra Costa Rica,claudio@terralunagroup.com,24798333,"Ecoterra Z.N sociedad anonima | La Fortuna San Carlos Arenal, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/senderismo-nocturno-avistamiento-ranas/,2026-02-01
La Fortuna,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
La Fortuna,Costa Rica,Senderismo por el río Celeste,"101.609,52 CL$",CLP,6 opiniones,89 viajeros,Ecoterra Costa Rica,claudio@terralunagroup.com,24798333,"Ecoterra Z.N sociedad anonima | La Fortuna San Carlos Arenal, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/senderismo-rio-celeste/,2026-02-01
La Fortuna,Costa Rica,Rápel en La Roca Canyoning,"102.377,35 CL$",CLP,Sin valorar,19 viajeros,La Roca,admin@larocacr.com,506-8897 7878,"3-101-765409 SOCIEDAD ANONIMA | CARTAGO-CARTAGO SAN NICOLAS , CONDOMINIO RIVERA DEL IRAZU, CASA M 26, Alajuela , Costa Rica",https://www.civitatis.com/es/la-fortuna/rapel-arenal/,2026-02-01
La Fortuna,Costa Rica,Excursión a las cavernas de Venado,"76.271,13 CL$",CLP,Sin valorar,15 viajeros,Ecoterra Costa Rica,claudio@terralunagroup.com,24798333,"Ecoterra Z.N sociedad anonima | La Fortuna San Carlos Arenal, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/excursion-cavernas-venado/,2026-02-01
La Fortuna,Costa Rica,Visita a una finca campesina,"67.697,02 CL$",CLP,3 opiniones,10 viajeros,Ecoterra Costa Rica,claudio@terralunagroup.com,24798333,"Ecoterra Z.N sociedad anonima | La Fortuna San Carlos Arenal, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/visita-finca-campesina/,2026-02-01
La Fortuna,Costa Rica,Paddle surf en la laguna Arenal,"75.402,75 CL$",CLP,1 opinión,8 viajeros,Jacamar Naturalist Tours,webmaster@jacamartours.com,+50684578853,"Jacamar Tours S.A. | PROVINCIA 02 ALAJUELA, CANTON 10 SAN CARLOS, LA FORTUNA, San Carlos, Costa Rica",https://www.civitatis.com/es/la-fortuna/paddle-surf-laguna-arenal/,2026-02-01
La Fortuna,Costa Rica,Excursión a Caño Negro,"84.836,09 CL$",CLP,2 opiniones,21 viajeros,Ecoterra Costa Rica,claudio@terralunagroup.com,24798333,"Ecoterra Z.N sociedad anonima | La Fortuna San Carlos Arenal, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/excursion-cano-negro/,2026-02-01
La Fortuna,Costa Rica,Tour en quad por el Parque Nacional Volcán Arenal,"127.971,69 CL$",CLP,Sin valorar,60 viajeros,Arenal Jungle Tours,arenaljungletours@gmail.com,+50624790012,"Ariel Hassan Pinell Cardenas | South Side of Central Park of La Fortuna, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/tour-quad-volcan-arenal/,2026-02-01
La Fortuna,Costa Rica,Descenso de cañones en La Fortuna,"103.291,43 CL$",CLP,Sin valorar,4 viajeros,Pure Trek Canyoning,canyoning@puretrek.com,+5068330 3181,"PURO EQUIPO USA SOCIEDAD ANONIMA | Alajuela, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/descenso-canones-fortuna/,2026-02-01
La Fortuna,Costa Rica,Senderismo por la laguna de Hule,"102.834,39 CL$",CLP,Sin valorar,2 viajeros,Ecoterra Costa Rica,claudio@terralunagroup.com,24798333,"Ecoterra Z.N sociedad anonima | La Fortuna San Carlos Arenal, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/senderismo-laguna-hule/,2026-02-01
La Fortuna,Costa Rica,Visita a la finca DreamTree XP,"29.936,23 CL$",CLP,Novedad,,Dreamtreexp,marketing@dreamtreexp.com,89397265,"JETSET TOURS S.R.L. | PROVINCIA 02 ALAJUELA, CANTON 10 SAN CARLOS, LA FORTUNA, CUATRO KILOMETROS AL OESTE DE LA IGLESIA CATOLICA, A MANO IZQUIERDA, EN EL HOTEL DREAM TREE XP, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/visita-dream-tree-xp/,2026-02-01
La Fortuna,Costa Rica,Tour en kayak por el lago Arenal,"75.402,75 CL$",CLP,Sin valorar,,Jacamar Naturalist Tours,webmaster@jacamartours.com,+50684578853,"Jacamar Tours S.A. | PROVINCIA 02 ALAJUELA, CANTON 10 SAN CARLOS, LA FORTUNA, San Carlos, Costa Rica",https://www.civitatis.com/es/la-fortuna/tour-kayak-lago-arenal/,2026-02-01
Puntarenas,Costa Rica,Excursión a Isla Tortuga en catamarán,"121.573,11 CL$",CLP,9 opiniones,115 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/puntarenas/excursion-isla-tortuga/,2026-02-01
Puntarenas,Costa Rica,Excursión a Isla Tortuga para cruceros,"109.690,02 CL$",CLP,Sin valorar,7 viajeros,Turismo Marítimo Del Pacifico,isabellal@tmtourscr.com,+506-7004-3663,"MARCO ANTONIO GUZMAN VILLALOBOS | Puntarenas, Barrio el Cocoal, Puntarenas, Costa Rica",https://www.civitatis.com/es/puntarenas/excursion-isla-tortuga-cruceros/,2026-02-01
Puntarenas,Costa Rica,Tour por la Reserva Natural Villa Lapas y el río Tárcoles para cruceros,"123.401,27 CL$",CLP,Sin valorar,6 viajeros,Agencia De Viajes Paseos Naturales,info@greenwaytours.com,+50685302973,"AGENCIA DE VIAJES PASEO NATURALES CAMINO VERDE S.A | Montelimar de Guadalupe, de la Corte 950 norte y 75 oeste, San José, Costa Rica",https://www.civitatis.com/es/puntarenas/tour-villa-lapas-rio-tarcoles-cruceros/,2026-02-01
Puntarenas,Costa Rica,Excursión al Parque Nacional Isla San Lucas,"91.408,35 CL$",CLP,1 opinión,113 viajeros,Turismo Marítimo Del Pacifico,isabellal@tmtourscr.com,+506-7004-3663,"MARCO ANTONIO GUZMAN VILLALOBOS | Puntarenas, Barrio el Cocoal, Puntarenas, Costa Rica",https://www.civitatis.com/es/puntarenas/excursion-parque-isla-san-lucas/,2026-02-01
Puntarenas,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Monteverde,Costa Rica,Tirolina en Monteverde,"72.943,86 CL$",CLP,102 opiniones,1.304 viajeros,Destination Services Costa Rica,phoogendoorn@destinationservices.com,+31 612060581,"TUI Destination Experiences Costa Rica S.A. | SAN JOSE PAVAS, OFICENTRO MEDITERRANEO, SEGUNDO PISO, OFICINAS TUI DESTINATION EXPERIENCES, San José, Costa Rica",https://www.civitatis.com/es/monteverde/tirolina-monteverde/,2026-02-01
Monteverde,Costa Rica,Senderismo nocturno por Oktari Monteverde,"31.992,92 CL$",CLP,11 opiniones,273 viajeros,Oktari Monteverde,info@oktarimonteverde.com,85396000,"Uriel Gabriel Moreno Torres | 500 METROS NORESTE DE BON APPETIT SANTA ELENA, Monteverde, Costa Rica",https://www.civitatis.com/es/monteverde/senderismo-nocturno-santa-elena/,2026-02-01
Monteverde,Costa Rica,Tour por los puentes colgantes del Bosque Nuboso Monteverde,"82.294,94 CL$",CLP,83 opiniones,1.405 viajeros,Destination Services Costa Rica,phoogendoorn@destinationservices.com,+31 612060581,"TUI Destination Experiences Costa Rica S.A. | SAN JOSE PAVAS, OFICENTRO MEDITERRANEO, SEGUNDO PISO, OFICINAS TUI DESTINATION EXPERIENCES, San José, Costa Rica",https://www.civitatis.com/es/monteverde/skywalk-monteverde/,2026-02-01
Monteverde,Costa Rica,Senderismo por el Bosque Nuboso de Monteverde,"105.119,60 CL$",CLP,27 opiniones,264 viajeros,Faro Travel Costa Rica,fredramirez.07@gmail.com,85784040,"Familia Freylid | Santa Elena, Monteverde, Puntarenas, 150 metros suroeste de Super Compro, Monteverde, Costa Rica",https://www.civitatis.com/es/monteverde/senderismo-bosque-nuboso-monteverde/,2026-02-01
Monteverde,Costa Rica,Entrada a los puentes colgantes de Selvatura Park,"50.612,80 CL$",CLP,1 opinión,45 viajeros,Selvatura Park,ventas05@selvatura.com,86196464,"Selvatura Park de Costa Rica S.A | Puntarenas, Puntarenas, Monteverde, Puntarenas, Costa Rica",https://www.civitatis.com/es/monteverde/puentes-colgantes-selvatura-park/,2026-02-01
Monteverde,Costa Rica,Sky Tram de Monteverde + Tirolina,"118.830,85 CL$",CLP,7 opiniones,145 viajeros,Destination Services Costa Rica,phoogendoorn@destinationservices.com,+31 612060581,"TUI Destination Experiences Costa Rica S.A. | SAN JOSE PAVAS, OFICENTRO MEDITERRANEO, SEGUNDO PISO, OFICINAS TUI DESTINATION EXPERIENCES, San José, Costa Rica",https://www.civitatis.com/es/monteverde/sky-tram-monteverde-tirolina/,2026-02-01
Monteverde,Costa Rica,Tirolina en Selvatura Park + Avistamiento de perezosos,"111.554,75 CL$",CLP,Novedad,6 viajeros,Selvatura Park,ventas05@selvatura.com,86196464,"Selvatura Park de Costa Rica S.A | Puntarenas, Puntarenas, Monteverde, Puntarenas, Costa Rica",https://www.civitatis.com/es/monteverde/tirolina-selvatura-park-avistamiento-perezosos/,2026-02-01
Monteverde,Costa Rica,Excursión a Isla Tortuga,"137.112,53 CL$",CLP,89 opiniones,1.635 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/monteverde/tour-isla-tortuga/,2026-02-01
Monteverde,Costa Rica,Senderismo por la Reserva Curi Cancha,"105.119,60 CL$",CLP,6 opiniones,115 viajeros,Faro Travel Costa Rica,fredramirez.07@gmail.com,85784040,"Familia Freylid | Santa Elena, Monteverde, Puntarenas, 150 metros suroeste de Super Compro, Monteverde, Costa Rica",https://www.civitatis.com/es/monteverde/senderismo-reserva-curi-cancha/,2026-02-01
Monteverde,Costa Rica,Senderismo por El Tigre Waterfalls,"106.947,77 CL$",CLP,5 opiniones,54 viajeros,Faro Travel Costa Rica,fredramirez.07@gmail.com,85784040,"Familia Freylid | Santa Elena, Monteverde, Puntarenas, 150 metros suroeste de Super Compro, Monteverde, Costa Rica",https://www.civitatis.com/es/monteverde/senderismo-tigre-waterfalls/,2026-02-01
Monteverde,Costa Rica,Traslado a La Fortuna + Barco por el lago Arenal,"36.563,34 CL$",CLP,5 opiniones,33 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/monteverde/traslado-fortuna-barco-lago-arenal/,2026-02-01
Monteverde,Costa Rica,Visita al herpetario de Selvatura Park,"25.822,85 CL$",CLP,Sin valorar,4 viajeros,Selvatura Park,ventas05@selvatura.com,86196464,"Selvatura Park de Costa Rica S.A | Puntarenas, Puntarenas, Monteverde, Puntarenas, Costa Rica",https://www.civitatis.com/es/monteverde/entrada-herpetario-monteverde/,2026-02-01
Monteverde,Costa Rica,Senderismo por El Enigma de la Semilla,"45.704,17 CL$",CLP,Novedad,,El Enigma De La Semilla,karol@treebuhotels.com,61117676,"Zen Seis Uno S.A | Provincia 02 Alajuela, Cnton 02 San Ramon, Puntarenas, Costa Rica",https://www.civitatis.com/es/monteverde/senderismo-engima-semilla/,2026-02-01
Monteverde,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Guápiles,Costa Rica,Tour de 2 o 3 días por el Parque Nacional Tortuguero,"266.491,91 CL$",CLP,15 opiniones,260 viajeros,Laguna Lodge Tortuguero,ventas3@lagunatortuguero.com,+506 8340 4907,"Kupia Kumi del Tortuguero SA | San Pedro, Barrio Dent., San José, Costa Rica",https://www.civitatis.com/es/guapiles/tour-2-3-dias-tortuguero/,2026-02-01
Guápiles,Costa Rica,Entrada al parque de aventuras Rainforest Atlantic,"71.298,51 CL$",CLP,1 opinión,10 viajeros,Rainforest Adventure,jdaniel@rainforestadventure.com,+305 890 5914,"ELITE SHORE EXCURSIONS LDT | Intershore Chambers, Road Town, Tortola, BVI, Tortola, Reino Unido",https://www.civitatis.com/es/guapiles/entrada-parque-aventuras-rainforest-atlantic/,2026-02-01
Guápiles,Costa Rica,Tour del chocolate por Guápiles,"18.281,67 CL$",CLP,Sin valorar,,Camaquiri Chocolate,camaquirichocolate@gmail.com,+50688318987,"Oscar Arce Campos | Jimenez, Pococi, Limon, Guápiles, Costa Rica",https://www.civitatis.com/es/guapiles/tour-chocolate-guapiles/,2026-02-01
Guápiles,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
San Gerardo de Dota,Costa Rica,Trekking de 4 días por el Parque Nacional Los Quetzales,"834.101,22 CL$",CLP,Sin valorar,,Maro Experiences,mary.maroexperiences@gmail.com,+506 8838-3522,"Maria de los Angeles Rodriguez Obaldia | Santa Marta Montes de Oca 400 noreste Plaza Cedral local #4, San José, Costa Rica",https://www.civitatis.com/es/san-gerardo-de-dota/trekking-4-dias-parque-quetzales/,2026-02-01
San Gerardo de Dota,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Bribrí,Costa Rica,Excursión de 2 días a la comunidad indígena de Yorkín,"171.390,66 CL$",CLP,1 opinión,58 viajeros,Maro Experiences,mary.maroexperiences@gmail.com,+506 8838-3522,"Maria de los Angeles Rodriguez Obaldia | Santa Marta Montes de Oca 400 noreste Plaza Cedral local #4, San José, Costa Rica",https://www.civitatis.com/es/bribri/2-dias-comunidad-indigena-yorkin/,2026-02-01
Bribrí,Costa Rica,Excursión a la comunidad indígena de Yorkín,"148.538,57 CL$",CLP,2 opiniones,23 viajeros,Maro Experiences,mary.maroexperiences@gmail.com,+506 8838-3522,"Maria de los Angeles Rodriguez Obaldia | Santa Marta Montes de Oca 400 noreste Plaza Cedral local #4, San José, Costa Rica",https://www.civitatis.com/es/bribri/excursion-comunidad-indigena-yorkin/,2026-02-01
Bribrí,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Bribrí,Costa Rica,Tirolina en Limón,"62.157,68 CL$",CLP,4 opiniones,14 viajeros,Nativo Adventures,info@nativo.cr,+506 88104297,"CAPITALES ECOTURISTICOS DE AVENTURA SOCIEDAD ANONIMA | 2 km sur de la escuela de Carbón 1, Hone Creek, Limón, Puerto Viejo de Talamanca, Costa Rica",https://www.civitatis.com/es/puerto-viejo-de-talamanca/tirolina-limon/,2026-02-01
Bribrí,Costa Rica,Tirolina y rápel en el Puerto Viejo de Limón,"77.697,10 CL$",CLP,Sin valorar,5 viajeros,Nativo Adventures,info@nativo.cr,+506 88104297,"CAPITALES ECOTURISTICOS DE AVENTURA SOCIEDAD ANONIMA | 2 km sur de la escuela de Carbón 1, Hone Creek, Limón, Puerto Viejo de Talamanca, Costa Rica",https://www.civitatis.com/es/puerto-viejo-de-talamanca/tirolina-rapel-limon/,2026-02-01
San Marcos de Tarrazú,Costa Rica,Tour del café por San Marcos de Tarrazú,"47.989,38 CL$",CLP,1 opinión,6 viajeros,Maro Experiences,mary.maroexperiences@gmail.com,+506 8838-3522,"Maria de los Angeles Rodriguez Obaldia | Santa Marta Montes de Oca 400 noreste Plaza Cedral local #4, San José, Costa Rica",https://www.civitatis.com/es/san-marcos-de-tarrazu/tour-cafe-san-marcos-tarrazu/,2026-02-01
San Marcos de Tarrazú,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Excursión a la Catarata La Fortuna y al Volcán Arenal,"87.752,01 CL$",CLP,761 opiniones,5.825 viajeros,Red Lava,reservations.redlava@gmail.com,+5062479 8004,"Red Lava TSC S.A. | La Fortuna, Alajuela , Costa Rica",https://www.civitatis.com/es/arenal/catarata-fortuna-volcan-arenal/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Excursión a Isla Tortuga,"137.112,53 CL$",CLP,89 opiniones,1.635 viajeros,Bay Island Cruises,directoracomercial@bayislandcruises.com,22353536,"Comercializadora Bay Island Cruises SRL | San José, Tibás, San José, Costa Rica",https://www.civitatis.com/es/arenal/tour-isla-tortuga/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Excursión al volcán Arenal + Aguas Termales,"50.274,59 CL$",CLP,74 opiniones,732 viajeros,Red Lava,reservations.redlava@gmail.com,+5062479 8004,"Red Lava TSC S.A. | La Fortuna, Alajuela , Costa Rica",https://www.civitatis.com/es/la-fortuna/excursion-volcan-arenal-aguas-termales/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Rafting en La Fortuna,"63.985,84 CL$",CLP,27 opiniones,238 viajeros,La Fortuna Rafting,info@lafortunarafting.com,89559010,"3-101-757246 SOCIEDAD ANONIMA | La Fortuna de San Carlos, Alajuela, Costa Rica. 175m North from Banco Nacional Name  Email Subject, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/rafting-fortuna/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Tour por los puentes colgantes de Mistico Park,"45.448,23 CL$",CLP,45 opiniones,707 viajeros,Mistico Arenal Hanging Bridges Park,director@misticopark.com,+506-2479-8282,"NALAVI VERDE SOCIEDAD ANONIMA | ALAJUELA-SAN CARLOS VENADO, SANGREGADO, Alajuela , Costa Rica",https://www.civitatis.com/es/arenal/tour-puentes-colgantes-arenal/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Entrada al Mistico Arenal Hanging Bridges Park,"33.053,26 CL$",CLP,30 opiniones,696 viajeros,Mistico Arenal Hanging Bridges Park,director@misticopark.com,+506-2479-8282,"NALAVI VERDE SOCIEDAD ANONIMA | ALAJUELA-SAN CARLOS VENADO, SANGREGADO, Alajuela , Costa Rica",https://www.civitatis.com/es/arenal/entrada-mistico-arenal-hanging-bridges-park/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Traslado a Monteverde + Barco por el lago Arenal,"44.790,09 CL$",CLP,15 opiniones,193 viajeros,Costa Rica Itinerary,costaricaitinerary@gmail.com,+506 60182280,"Transposiciónes de Turismo y Tecnología para Costa Rica TTTCR S.A | 150 metros oeste de la guardia rural de Río Segundo de Alajuela, Alajuela , Costa Rica",https://www.civitatis.com/es/la-fortuna/traslado-monteverde-barco-lago-arenal/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Tour por los puentes colgantes de Arenal,"45.448,23 CL$",CLP,12 opiniones,147 viajeros,Mistico Arenal Hanging Bridges Park,director@misticopark.com,+506-2479-8282,"NALAVI VERDE SOCIEDAD ANONIMA | ALAJUELA-SAN CARLOS VENADO, SANGREGADO, Alajuela , Costa Rica",https://www.civitatis.com/es/la-fortuna/tour-puentes-colgantes-arenal/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Senderismo por el río Celeste,"86.837,93 CL$",CLP,49 opiniones,474 viajeros,Red Lava,reservations.redlava@gmail.com,+5062479 8004,"Red Lava TSC S.A. | La Fortuna, Alajuela , Costa Rica",https://www.civitatis.com/es/arenal/senderismo-rio-celeste/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Visita al Parque de Observación de Perezosos,"46.481,14 CL$",CLP,15 opiniones,114 viajeros,Arenal Jungle Tours,arenaljungletours@gmail.com,+50624790012,"Ariel Hassan Pinell Cardenas | South Side of Central Park of La Fortuna, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/excursion-parque-observacion-perezosos/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Tour del café y el chocolate,"42.047,84 CL$",CLP,15 opiniones,119 viajeros,North Fields Cafe,administracion@northfieldscafe.com,87133595,"COFFEE TOUR LA GRANJITA ALM SOCIEDAD ANONIMA | 400 sur de la escuela z trece, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/tour-cafe-chocolate/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Tirolina en el volcán Arenal,"63.300,28 CL$",CLP,14 opiniones,175 viajeros,Mta Travel Solutions Costa Rica,evargas@mikitravel.net,0050622914455,"Agencia de Viajes Miki S.A. | In front of Hotel Palma Real, Sabana Norte, San José, Costa Rica",https://www.civitatis.com/es/arenal/tirolina-volcan-arenal/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Transporte a San José,"47.258,11 CL$",CLP,Sin valorar,9 viajeros,Expediciones Tropicales,gsalas@expedicionestropicales.com,+506 -2257-4171,"Expediciones Tropicales S.A. | Provincia: San José. Cantón: Central. Distrito: El Carmen. Dirección: Avenidas 11 y 13, Calle 3 Bis, Barrio Amón., San José, Costa Rica",https://www.civitatis.com/es/la-fortuna/transporte-san-jose/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Avistamiento de perezosos en La Fortuna,"66.106,52 CL$",CLP,5 opiniones,107 viajeros,Mta Travel Solutions Costa Rica,evargas@mikitravel.net,0050622914455,"Agencia de Viajes Miki S.A. | In front of Hotel Palma Real, Sabana Norte, San José, Costa Rica",https://www.civitatis.com/es/arenal/avistamiento-perezosos-la-fortuna/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Entrada a Relax Termalitas,10.969 CL$,CLP,Sin valorar,28 viajeros,Passive Empire Llc,costaricapuravida2407@gmail.com,1136943495,"PASSIVE EMPIRE LLC | 7115 SW 147TH CT MIAMI, FL 33193, Miami, Estados Unidos",https://www.civitatis.com/es/la-fortuna/entrada-relax-termalitas/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Rafting en Arenal,"82.633,15 CL$",CLP,11 opiniones,301 viajeros,Wave Expeditions,marketing@waveexpeditions.com,24797262,"Wave Tours S.A | Detrás de la iglesia Católica de la Fortuna, edificio esquinero color azul, La Fortuna, Costa Rica",https://www.civitatis.com/es/arenal/rafting-rio-sarapiqui/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Excursión a la Catarata La Fortuna,"50.274,59 CL$",CLP,30 opiniones,223 viajeros,Red Lava,reservations.redlava@gmail.com,+5062479 8004,"Red Lava TSC S.A. | La Fortuna, Alajuela , Costa Rica",https://www.civitatis.com/es/arenal/excursion-catarata-fortuna/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Paseo a caballo a la Catarata La Fortuna,"68.556,26 CL$",CLP,15 opiniones,160 viajeros,Red Lava,reservations.redlava@gmail.com,+5062479 8004,"Red Lava TSC S.A. | La Fortuna, Alajuela , Costa Rica",https://www.civitatis.com/es/arenal/paseo-caballo-catarata-fortuna/,2026-02-01
Santa Rosa de Pocosol,Costa Rica,Excursión al Volcán Arenal,"67.139,43 CL$",CLP,4 opiniones,143 viajeros,Volcano Travel Costa Rica,info@volcanotravelcostarica.com,506-83292579,"Destinos Naturales CR. S.A. | La Fortuna de San Carlos, Alajuela, Costa Rica, La Fortuna, Costa Rica",https://www.civitatis.com/es/la-fortuna/excursion-parque-volcan-arenal/,2026-02-01
